hillnumber,hillname,name_kw,source_kw,region,parent,classification,metres,feet,gridref,bigsquareX,Easting,bigsquareY,Northing,gridref10,colgridref,colheight,drop,feature,observations,survey,revision,comments,map50,map25,xcoord,ycoord,latitude,longitude,country,climbed,tumponly,Ma,Ma=,Hu,Hu=,M,MT,Mur,F,C,CT,CTM,CTC,G,GT,GTM,GTC,GTG,GTH,D,DT,DN,Hew,N,Dil,VL,A,Tu,Sim,5,5D,5H,5M,4,3,2,1,0,sMa,sHu,sMur,sCT,sGT,sHew,s5,s5D,s5H,s5M,s4,W,WO,B,Sy,Fel,CoH,CoU,CoA,CoL,SIB,xMT,xC,xG,xN,xDT,O,Un,BL,Bg,Ca,Bin,T100,P600,P500
17622,Home Gate Hill,,,40,2877,1,197,646,SX824919,2,282400,0,091900,,SX829926,162,35,,,,2012-01-20,,191,114S,282400,91900,50.714788,-3.667126,E,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2230,Fan Brycheiniog - Trig Point,,,32A,5603,O,801.7,2630,SN825217,2,282500,2,221700,SN 82536 21798,SN824219,798,4,grassy knoll 1m NE of trig point,cairn 290m NNE at SN 82436 22065 (hill 5063) is 0.75m higher,Leica NA730,2014-12-21,Marilyn/Hewitt/Nuttall replaced by hill 5603. See Database Notes,160,12W,282533,221793,51.882294,-3.708036,W,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0
7631,Esgair Garthen,,,31C,2203,s5,507,1663,SN825642,2,282500,2,264200,SN 82536 64285,SN823639,486,21,no feature: grass,ground for c 15m WSW is about as high,,2013-02-02,,147,187N 200W,282533,264280,52.264113,-3.722673,W,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15699,Mynydd Bach,,,32C,2288,3,319,1047,SS825908,2,282500,1,190800,,SS828899,276,43,,,,2012-01-20,,170,166W,282500,190800,51.603745,-3.698047,W,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18693,Ffridd y Mynydd North Top,,,30C,2042,2,257,843,SH825758,2,282500,3,375800,SH 82592 75851,SH834750,223,34,knoll,,,2013-04-25,,116,17E,282589,375848,53.266607,-3.761869,W,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2054,Arenig Fawr South Top,,,30D,2053,N,830,2723,SH826366,2,282600,3,336600,SH 82688 36658,SH826367,815,15,cairn,,obvious summit,2001-10-28,,124 125,18E,282685,336655,52.914479,-3.746113,W,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
3449,Banc Bugeilyn,,,31A,2161,5,551,1808,SN826925,2,282600,2,292500,SN 82654 92582,SN828921,475,76,no feature,probable highest point but there are several candidates,,2012-12-10,,135 136,214W 215W,282651,292578,52.518421,-3.730866,W,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5602,Carnfachbugeilyn,,,31A,2161,Un,622,2041,SN826903,2,282600,2,290300,,SN819899,612,10,,,,2009-06-08,On Hermon list,135 136,214W 215W,282600,290300,52.497943,-3.730818,W,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
15631,Foel Darw,,,32A,5603,4,424,1391,SN826258,2,282600,2,225800,SN 82630 25893,SN827256,368,56,no feature: rough grass,,,2012-01-20,,160,12W,282627,225888,51.919115,-3.708067,W,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15673,Pen Disgwylfa,,,32C,2288,3,363,1191,SS826933,2,282600,1,193300,,SS832933,307,56,,,,2012-01-20,,170,166W,282600,193300,51.626234,-3.697441,W,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18721,Banc Cefngarreg,,,32A,2270,3,314,1030,SN826385,2,282600,2,238500,SN 82606 38553,SN833390,258,56,no feature: ground on W edge of track,,,2013-04-25,,160,187S,282603,238548,52.032884,-3.71275,W,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2053,Arenig Fawr,,,30D,,"Ma,Sim,Hew,N",854,2802,SH827369,2,282700,3,336900,SH 82707 36951,SH665522,375,479,trig point,,obvious summit,2001-10-28,,124 125,18E,282704,336948,52.917116,-3.745937,W,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2061,Arenig Fawr South Ridge Top,,,30D,2053,N,712,2336,SH827359,2,282700,3,335900,SH 82746 35943,SH827361,694,18,cairn,,obvious summit,2012-08-15,,124 125,18E 23E,282743,335939,52.908067,-3.744993,W,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15639,Y Pigwyn,,,32A,5603,4,412,1352,SN827312,2,282700,2,231200,,SN823308,372,40,,,,2015-03-15,,160,12W,282700,231200,51.966868,-3.708826,W,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15753,Allt Llwyn-y-berllan,,,32A,2270,2,248,814,SN827342,2,282700,2,234200,,SN831348,216,32,,,,2012-01-20,,160,12W 187S,282700,234200,51.993829,-3.709852,W,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17689,Reedy Hill,,,40,2877,1,160,525,SX827890,2,282700,0,089000,,SX828894,129,31,,,,2012-01-20,,191,110 114S,282700,89000,50.68878,-3.661957,E,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18244,West Town,,,40,2877,1,126,413,SS827001,2,282700,1,100100,,SS825003,82,44,,,,2012-01-20,,191,114S,282700,100100,50.788557,-3.665494,E,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3392,Craig Dolfudr,,,30D,2057,5,518,1699,SH828310,2,282800,3,331000,SH 82813 31044,SH825314,464,54,rock,rock 25m NNE at SH 82819 31070 is of equal height; all other ground and cairn is lower,Abney level,2012-12-10,,124 125,23E,282810,331040,52.864063,-3.742231,W,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3448,Foel Fadian,,,31A,2161,5,563.8,1850,SN828953,2,282800,2,295300,SN 82835 95367,SN831943,477,87,ground by trig point,,Trimble GeoXH 6000,2014-10-19,,135 136,215W,282832,295363,52.543485,-3.729183,W,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3529,Twynwalter,,,32A,5603,5,509,1670,SN828175,2,282800,2,217500,SN 82839 17511,SN825179,477,32,small cairn,,obvious summit/Trimble GeoXH 6000,2007-03-10,,160,12W,282836,217506,51.84383,-3.702181,W,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5274,Mynydd Margam,,,32C,2288,"Hu,3",349,1145,SS828887,2,282800,1,188700,SS 82811 88758,SS837914,224,125,no feature,flat summit area,,2009-06-08,,170,166W,282809,188753,51.58541,-3.692909,W,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14911,Y Drum,,,31A,2161,4,462,1516,SN828846,2,282800,2,284600,,SN830849,414,48,,,,2012-01-20,,135 136,214W,282800,284600,52.446766,-3.725868,W,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2055,Moel Llechwedd,,,30D,2053,xN,817,2680,SH829372,2,282900,3,337200,SH 82934 37283,SH829371,812,5,cairn and wooden post,rock 3m from post 165m S at SH 82917 37118 is higher but not at the grid reference given in The Mountains of England and Wales Vol 1: Wales,,2012-05-09,,124 125,18E,282931,337280,52.920149,-3.742682,W,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
5160,Mwdwl-eithin,,,30C,2042,"Hu,3",389,1276,SH829682,2,282900,3,368200,SH 82907 68285,SH861707,256,133,trig point on tumulus,,,2014-02-14,,116,17E,282904,368282,53.198698,-3.754366,W,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14606,Pen Henffrith,,,30C,2042,3,302,991,SH829633,2,282900,3,363300,SH 82967 63327,SH831631,272,30,no feature: pasture,,,2012-01-20,,116,17E,282964,363324,53.154164,-3.751652,W,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14742,Pen Coed-Dolfonddu,,,30F,2155,2,202,663,SH829065,2,282900,3,306500,,SH830067,162,40,,,,2012-01-20,,124 125,215W,282900,306500,52.643576,-3.732129,W,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2066,Carreg y Diocyn,,,30D,2053,xN,673,2208,SH830363,2,283000,3,336300,SH 83096 36321,SH 83025 36330,659,14.25,rock,,Leica NA730,2009-11-20,,124 125,18E,283093,336318,52.91154,-3.739927,W,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2234,Fan Hir,,,32A,5603,"Sim,Hew,N",760,2493,SN830209,2,283000,2,220900,SN 83092 20928,SN 8289 2130,717.3,42.7,no feature,,Leica NA730/Trimble GeoXH 6000,2014-10-04,,160,12W,283089,220923,51.874592,-3.699667,W,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
3690,Pumlumon Cwmbiga,,,31A,2161,xN,620,2034,SN830899,2,283000,2,289900,,SN826899,607.8,12.2,,,,2009-06-08,"Added to ""deleted"" Nuttalls list in vol 2 of Mountains of Wales.  Drop measured by J&A Nuttall",135 136,214W,283000,289900,52.494434,-3.724788,W,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14412,Ffridd-y-fedw,,,30D,2065,4,432,1417,SH830459,2,283000,3,345900,,SH834460,399,33,,,,2012-01-20,,116,18E,283000,345900,52.997619,-3.744776,W,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14456,Bryn Mawr,,,30D,2059,4,401,1316,SH830259,2,283000,3,325900,,SH826260,362,39,,,,2014-12-13,,124 125,23E,283000,325900,52.817916,-3.737569,W,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17813,Hele Park,,,40,2877,1,104,341,SX830719,2,283000,0,071900,,SX831723,52,52,,,,2012-01-20,,202,110,283000,71900,50.535125,-3.652316,E,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15630,Cribarth,,,32A,5603,4,428,1404,SN831143,2,283100,2,214300,,SS828150,367,61,,,,2014-04-08,Relocated from SN829145 April 2014,160,12W,283100,214300,51.815072,-3.697273,W,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17688,Burlestone Hill,,,40,2877,1,161,528,SX831489,2,283100,0,048900,,SX828494,129,32,,,,2012-01-20,,202,20E,283100,48900,50.328384,-3.643731,E,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3485,Pant-llwyd,,,31C,2207,5,549,1801,SN832692,2,283200,2,269200,SN 83243 69242,SN831712,502,47,no feature,centre top at SN 83375 70090 lower but N top at SN 83440 70630 may be as high,,2012-12-10,Twin top at SN834706,135 136 147,200W,283240,269237,52.308809,-3.714037,W,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5169,Bryn Euryn,,,30C,2042,"Hu,1",131,430,SH832798,2,283200,3,379800,SH 83220 79848,SH833794,12,119,trig point on rocky knoll,,,2012-12-21,,116,17E,283217,379845,53.302658,-3.753928,W,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7584,Esgair y Maesnant NW Top,,,31A,2161,s5,504,1654,SN832862,2,283200,2,286200,SN 83222 86281,SN827864,478,26,no feature,ground 30m N at SN 83225  86311 may be as high; large flat summit area,,2012-08-15,,135 136,214W,283219,286276,52.461921,-3.720288,W,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14539,Foel y Ffridd,,,30F,2145,3,341,1119,SH832117,2,283200,3,311700,,SH829121,286,55,,,,2012-01-20,,124 125,23E,283200,311700,52.690366,-3.729541,W,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14871,Llethr Hir,,,31C,2207,4,483,1585,SN832671,2,283200,2,267100,SN 83299 67139,SN835674,453,30,no feature,,,2012-01-20,,135 136 147,187N 200W,283296,267134,52.289923,-3.712487,W,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15246,Cefn Byrhedyn,,,31A,2161,2,283,928,SN832980,2,283200,2,298000,,SN834980,252,31,,,,2012-01-20,,135 136,215W,283200,298000,52.567262,-3.724694,W,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17827,Longcombe Cross,,,40,2877,0,99,325,SX832599,2,283200,0,059900,,SX834601,64,35,,,,2012-01-20,,202,20E,283200,59900,50.42729,-3.645746,E,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14360,Dyrysgol,,,30D,2059,4,473,1552,SH833282,2,283300,3,328200,,SH829278,421,52,,,,2012-01-20,,124 125,23E,283300,328200,52.838647,-3.733943,W,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3378,Foel Boeth,,,30D,2053,5,541,1775,SH834337,2,283400,3,333700,SH 83456 33791,SH830340,495,46,three large stones by tree,grassy hump 70m E at SH 83523 33812 may be as high; note summit area is in trees although both features are in clearings,Abney level,2007-03-10,,124 125,18E 23E,283453,333787,52.888885,-3.733668,W,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15421,Pen-y-gyrn,,,31A,2173,1,185,607,SH834045,2,283400,3,304500,,SH838047,154,31,,,,2012-12-05,,135 136,215W,283400,304500,52.625713,-3.724036,W,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15696,Sugar Loaf,,,32A,2270,3,326,1070,SN834427,2,283400,2,242700,,SN837428,295,31,,,,2014-06-22,,147 160,187S,283400,242700,52.070364,-3.702561,W,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15708,Cefn Arthen,,,32A,2270,3,309,1014,SN834334,2,283400,2,233400,SN 83436 33448,SN846351,247,62,ridge,,,2012-01-20,,160,12W 187S,283433,233443,51.987182,-3.698917,W,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17804,Aish Hill,,,40,2877,1,109,358,SX834586,2,283400,0,058600,,SX835588,77,32,,,,2012-01-20,,202,20E,283400,58600,50.415644,-3.642528,E,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7541,Craig y Llestri,,,30D,2057,4,492,1614,SH835300,2,283500,3,330000,,SH831299,459,33,,,,2011-11-27,,124 125,23E,283500,330000,52.854864,-3.731619,W,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14578,Fron Gynnen,,,30C,2042,Un,316,1037,SH835717,2,283500,3,371700,SH 83547 71742,SH840710,292,24,no feature: pasture,,,2015-03-21,deleted from Tumps March 2015,116,17E,283544,371739,53.229899,-3.746053,W,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14864,Yr Allt,,,31C,2205,4,486,1594,SN835759,2,283500,2,275900,,SN837765,426,60,,,,2014-10-30,,135 136 147,214W,283500,275900,52.368737,-3.712542,W,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2091,Glasgwm,,,30E,,"Ma,Sim,Hew,N",779,2556,SH836194,2,283600,3,319400,SH 83676 19459,SH840200,567,212,large conical cairn,,obvious summit,2015-05-15,,124 125,23E,283673,319455,52.760152,-3.72529,W,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
14520,Cefn Du,,,30C,2042,3,351,1152,SH836730,2,283600,3,373000,,SH838724,278,73,,,,2012-01-20,,116,17E,283600,373000,53.24124,-3.745681,W,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15691,Clyn y Gwawr,,,32A,2270,3,335,1099,SN836424,2,283600,2,242400,SN 83616 42481,SN837426,303,32,mound on SE side of ride,,,2012-01-20,,147 160,187S,283613,242476,52.068398,-3.699372,W,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
